"date","event","observed_cloud","color","actual_quality","predicted_quality","consistency","sky_condition","case_url","map_url","cross_section_url"
"2023-10-29","日出","高积云","橘红色","中到大烧","基本不烧","不一致","-","https://weibo.com/1415104792/Nq2AczMgD","/static/media/ERA5/202310290000_rise.jpg","/static/media/ERA5/上海市_20231029_rise.jpg"
"2023-10-29","日落","高积云","橘色,橘红色","小烧","基本不烧","不一致","日柱","https://weibo.com/1784206143/Nq6QCb4G9","/static/media/ERA5/202310290000_set.jpg","/static/media/ERA5/上海市_20231029_set.jpg"
"2023-10-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310300000_rise.jpg","/static/media/ERA5/上海市_20231030_rise.jpg"
"2023-10-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310300000_set.jpg","/static/media/ERA5/上海市_20231030_set.jpg"
"2023-10-31","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310310000_rise.jpg","/static/media/ERA5/上海市_20231031_rise.jpg"
"2023-10-31","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202310310000_set.jpg","/static/media/ERA5/上海市_20231031_set.jpg"
"2023-11-01","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311010000_rise.jpg","/static/media/ERA5/上海市_20231101_rise.jpg"
"2023-11-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311010000_set.jpg","/static/media/ERA5/上海市_20231101_set.jpg"
"2023-11-02","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311020000_rise.jpg","/static/media/ERA5/上海市_20231102_rise.jpg"
"2023-11-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311020000_set.jpg","/static/media/ERA5/上海市_20231102_set.jpg"
"2023-11-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311030000_rise.jpg","/static/media/ERA5/上海市_20231103_rise.jpg"
"2023-11-03","日落","卷云","橘色,橘红色","微烧","微烧","一致","-","-","/static/media/ERA5/202311030000_set.jpg","/static/media/ERA5/上海市_20231103_set.jpg"
"2023-11-04","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311040000_rise.jpg","/static/media/ERA5/上海市_20231104_rise.jpg"
"2023-11-04","日落","高积云","橘色","小到中烧","基本不烧","不一致","-","https://weibo.com/7792139702/Nr2hKy5GU","/static/media/ERA5/202311040000_set.jpg","/static/media/ERA5/上海市_20231104_set.jpg"
"2023-11-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311050000_rise.jpg","/static/media/ERA5/上海市_20231105_rise.jpg"
"2023-11-05","日落","卷云","橘色","小到中烧","基本不烧","不一致","云隙光","https://weibo.com/1712194175/NrbFyBOrg
https://weibo.com/5157956008/NrbyWcO6q","/static/media/ERA5/202311050000_set.jpg","/static/media/ERA5/上海市_20231105_set.jpg"
"2023-11-06","日出","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202311060000_rise.jpg","/static/media/ERA5/上海市_20231106_rise.jpg"
"2023-11-06","日落","卷云,卷层云","橘色,橘红色","中到大烧","中到大烧","一致","幡状高积云","https://weibo.com/1760816882/NrkkOaGSe","/static/media/ERA5/202311060000_set.jpg","/static/media/ERA5/上海市_20231106_set.jpg"
"2023-11-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311070000_rise.jpg","/static/media/ERA5/上海市_20231107_rise.jpg"
"2023-11-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311070000_set.jpg","/static/media/ERA5/上海市_20231107_set.jpg"
"2023-11-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311080000_rise.jpg","/static/media/ERA5/上海市_20231108_rise.jpg"
"2023-11-08","日落","高积云,高层云","橘色,橘红色","小到中烧","基本不烧","不一致","-","-","/static/media/ERA5/202311080000_set.jpg","/static/media/ERA5/上海市_20231108_set.jpg"
"2023-11-09","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311090000_rise.jpg","/static/media/ERA5/上海市_20231109_rise.jpg"
"2023-11-09","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311090000_set.jpg","/static/media/ERA5/上海市_20231109_set.jpg"
"2023-11-10","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311100000_rise.jpg","/static/media/ERA5/上海市_20231110_rise.jpg"
"2023-11-10","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311100000_set.jpg","/static/media/ERA5/上海市_20231110_set.jpg"
"2023-11-11","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311110000_rise.jpg","/static/media/ERA5/上海市_20231111_rise.jpg"
"2023-11-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311110000_set.jpg","/static/media/ERA5/上海市_20231111_set.jpg"
"2023-11-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311120000_rise.jpg","/static/media/ERA5/上海市_20231112_rise.jpg"
"2023-11-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311120000_set.jpg","/static/media/ERA5/上海市_20231112_set.jpg"
"2023-11-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311130000_rise.jpg","/static/media/ERA5/上海市_20231113_rise.jpg"
"2023-11-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311130000_set.jpg","/static/media/ERA5/上海市_20231113_set.jpg"
"2023-11-14","日出","高积云","橘红色","小到中烧","基本不烧","不一致","-","https://weibo.com/6441777827/NsusdBjkH","/static/media/ERA5/202311140000_rise.jpg","/static/media/ERA5/上海市_20231114_rise.jpg"
"2023-11-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311140000_set.jpg","/static/media/ERA5/上海市_20231114_set.jpg"
"2023-11-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311150000_rise.jpg","/static/media/ERA5/上海市_20231115_rise.jpg"
"2023-11-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311150000_set.jpg","/static/media/ERA5/上海市_20231115_set.jpg"
"2023-11-16","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311160000_rise.jpg","/static/media/ERA5/上海市_20231116_rise.jpg"
"2023-11-16","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311160000_set.jpg","/static/media/ERA5/上海市_20231116_set.jpg"
"2023-11-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311170000_rise.jpg","/static/media/ERA5/上海市_20231117_rise.jpg"
"2023-11-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311170000_set.jpg","/static/media/ERA5/上海市_20231117_set.jpg"
"2023-11-18","日出","卷云","橘红色,橘色(粉紫色)","小到中烧","基本不烧","不一致","-","https://weibo.com/1839008834/Nt8I6C6NI","/static/media/ERA5/202311180000_rise.jpg","/static/media/ERA5/上海市_20231118_rise.jpg"
"2023-11-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311180000_set.jpg","/static/media/ERA5/上海市_20231118_set.jpg"
"2023-11-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311190000_rise.jpg","/static/media/ERA5/上海市_20231119_rise.jpg"
"2023-11-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311190000_set.jpg","/static/media/ERA5/上海市_20231119_set.jpg"
"2023-11-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311200000_rise.jpg","/static/media/ERA5/上海市_20231120_rise.jpg"
"2023-11-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311200000_set.jpg","/static/media/ERA5/上海市_20231120_set.jpg"
"2023-11-21","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311210000_rise.jpg","/static/media/ERA5/上海市_20231121_rise.jpg"
"2023-11-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311210000_set.jpg","/static/media/ERA5/上海市_20231121_set.jpg"
"2023-11-22","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311220000_rise.jpg","/static/media/ERA5/上海市_20231122_rise.jpg"
"2023-11-22","日落","高积云","橘黄色,橘色,橘红色","中到大烧","小烧","不一致","幡状高积云","https://weibo.com/1894406710/NtL7o0FfO
https://weibo.com/1883437194/NtLcd2V8Z","/static/media/ERA5/202311220000_set.jpg","/static/media/ERA5/上海市_20231122_set.jpg"
"2023-11-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311230000_rise.jpg","/static/media/ERA5/上海市_20231123_rise.jpg"
"2023-11-23","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311230000_set.jpg","/static/media/ERA5/上海市_20231123_set.jpg"
"2023-11-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311240000_rise.jpg","/static/media/ERA5/上海市_20231124_rise.jpg"
"2023-11-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311240000_set.jpg","/static/media/ERA5/上海市_20231124_set.jpg"
"2023-11-25","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311250000_rise.jpg","/static/media/ERA5/上海市_20231125_rise.jpg"
"2023-11-25","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311250000_set.jpg","/static/media/ERA5/上海市_20231125_set.jpg"
"2023-11-26","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311260000_rise.jpg","/static/media/ERA5/上海市_20231126_rise.jpg"
"2023-11-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311260000_set.jpg","/static/media/ERA5/上海市_20231126_set.jpg"
"2023-11-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311270000_rise.jpg","/static/media/ERA5/上海市_20231127_rise.jpg"
"2023-11-27","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311270000_set.jpg","/static/media/ERA5/上海市_20231127_set.jpg"
"2023-11-28","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311280000_rise.jpg","/static/media/ERA5/上海市_20231128_rise.jpg"
"2023-11-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311280000_set.jpg","/static/media/ERA5/上海市_20231128_set.jpg"
"2023-11-29","日出","高积云,卷云","橘色,橘黄色","中到大烧","中到大烧","一致","-","https://weibo.com/2449206634/NuLnh7PUi
https://video.weibo.com/show?fid=1034:4973529855361101","/static/media/ERA5/202311290000_rise.jpg","/static/media/ERA5/上海市_20231129_rise.jpg"
"2023-11-29","日落","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202311290000_set.jpg","/static/media/ERA5/上海市_20231129_set.jpg"
"2023-11-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311300000_rise.jpg","/static/media/ERA5/上海市_20231130_rise.jpg"
"2023-11-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202311300000_set.jpg","/static/media/ERA5/上海市_20231130_set.jpg"
"2023-12-01","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312010000_rise.jpg","/static/media/ERA5/上海市_20231201_rise.jpg"
"2023-12-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312010000_set.jpg","/static/media/ERA5/上海市_20231201_set.jpg"
"2023-12-02","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312020000_rise.jpg","/static/media/ERA5/上海市_20231202_rise.jpg"
"2023-12-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312020000_set.jpg","/static/media/ERA5/上海市_20231202_set.jpg"
"2023-12-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312030000_rise.jpg","/static/media/ERA5/上海市_20231203_rise.jpg"
"2023-12-03","日落","卷云,高积云","橘色","小烧","小到中烧","一般","-","-","/static/media/ERA5/202312030000_set.jpg","/static/media/ERA5/上海市_20231203_set.jpg"
"2023-12-04","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312040000_rise.jpg","/static/media/ERA5/上海市_20231204_rise.jpg"
"2023-12-04","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312040000_set.jpg","/static/media/ERA5/上海市_20231204_set.jpg"
"2023-12-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312050000_rise.jpg","/static/media/ERA5/上海市_20231205_rise.jpg"
"2023-12-05","日落","卷云","橘色,橘红色","小到中烧","基本不烧","不一致","密卷云","https://weibo.com/1883437194/NvJOB0r1h
https://video.weibo.com/show?fid=1034:4975659286724666","/static/media/ERA5/202312050000_set.jpg","/static/media/ERA5/上海市_20231205_set.jpg"
"2023-12-06","日出","卷积云,卷层云","橘红色,橘色,橘黄色","大烧","中到大烧","一般","乳状卷积云,波状卷积云","https://video.weibo.com/show?fid=1034:4975970231189570
https://video.weibo.com/show?fid=1034:4975857031118852
https://video.weibo.com/show?fid=1034:4975847568769048
https://video.weibo.com/show?fid=1034:4975840291651594
https://video.weibo.com/show?fid=1034:4976669036052527
https://video.weibo.com/show?fid=1034:4976670600527887
https://weibo.com/6716642729/NvU8Dore7
https://weibo.com/2678824285/NvU46uhBb","/static/media/ERA5/202312060000_rise.jpg","/static/media/ERA5/上海市_20231206_rise.jpg"
"2023-12-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312060000_set.jpg","/static/media/ERA5/上海市_20231206_set.jpg"
"2023-12-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312070000_rise.jpg","/static/media/ERA5/上海市_20231207_rise.jpg"
"2023-12-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312070000_set.jpg","/static/media/ERA5/上海市_20231207_set.jpg"
"2023-12-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312080000_rise.jpg","/static/media/ERA5/上海市_20231208_rise.jpg"
"2023-12-08","日落","卷云","橘黄色,橘色,橘红色","小到中烧","小到中烧","一致","钩卷云","https://weibo.com/1632542437/NwdpPxi3l","/static/media/ERA5/202312080000_set.jpg","/static/media/ERA5/上海市_20231208_set.jpg"
"2023-12-09","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312090000_rise.jpg","/static/media/ERA5/上海市_20231209_rise.jpg"
"2023-12-09","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312090000_set.jpg","/static/media/ERA5/上海市_20231209_set.jpg"
"2023-12-10","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312100000_rise.jpg","/static/media/ERA5/上海市_20231210_rise.jpg"
"2023-12-10","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312100000_set.jpg","/static/media/ERA5/上海市_20231210_set.jpg"
"2023-12-11","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312110000_rise.jpg","/static/media/ERA5/上海市_20231211_rise.jpg"
"2023-12-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312110000_set.jpg","/static/media/ERA5/上海市_20231211_set.jpg"
"2023-12-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312120000_rise.jpg","/static/media/ERA5/上海市_20231212_rise.jpg"
"2023-12-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202312120000_set.jpg","/static/media/ERA5/上海市_20231212_set.jpg"
